Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
2016,Rio,Aquatics,Water Polo,Marco Del Lungo,ITA,Men,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Samantha Hill,USA,Women,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Madeline Musselmann,USA,Women,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Melissa Seidemann,USA,Women,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Rachel Fattal,USA,Women,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Aria Fischer,USA,Women,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Maggie Steffens,USA,Women,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Courtney Mathewson,USA,Women,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Kiley Neushul,USA,Women,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Caroline Clark,USA,Women,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Kaleigh Gilchrist,USA,Women,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Makenzie Fischer,USA,Women,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Kami Craig,USA,Women,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Ashleigh Johnson,USA,Women,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Giulia Gorlero,ITA,Women,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Chiara Tabani,ITA,Women,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Arianna Garibotti,ITA,Women,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Elisa Queirolo,ITA,Women,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Federica Radicchi,ITA,Women,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Rosaria Aiello,ITA,Women,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Tania Di Mario,ITA,Women,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Roberta Bianconi,ITA,Women,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Giulia Enrica Emmolo,ITA,Women,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Francesca Pomeri,ITA,Women,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Aleksandra Cotti,ITA,Women,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Teresa Frassinetti,ITA,Women,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Laura Teani,ITA,Women,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Anna Ustyukhina,RUS,Women,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Maria Borisova,RUS,Women,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Ekaterina Prokofyeva,RUS,Women,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Elvina Karimova,RUS,Women,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Nadezhda Fedotova,RUS,Women,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Olga Belova,RUS,Women,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Ekaterina Lisunova,RUS,Women,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Anastasia Simanovich,RUS,Women,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Anna Timofeeva,RUS,Women,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Evgenia Soboleva,RUS,Women,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Evgeniya Ivanova,RUS,Women,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Anna Grineva,RUS,Women,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Anna Karnaukh,RUS,Women,Water Polo,Bronze
2016,Rio,Archery,Archery,Bonchan KU,KOR,Men,Individual,Gold
2016,Rio,Archery,Archery,Jean-Charles VALLADONT,FRA,Men,Individual,Silver
2016,Rio,Archery,Archery,Brady ELLISON,USA,Men,Individual,Bronze
2016,Rio,Archery,Archery,Hyejin CHANG,KOR,Women,Individual,Gold
2016,Rio,Archery,Archery,Lisa UNRUH,GER,Women,Individual,Silver
2016,Rio,Archery,Archery,Bo Bae KI,KOR,Women,Individual,Bronze
2016,Rio,Archery,Archery,Bonchan KU,KOR,Men,Team,Gold
2016,Rio,Archery,Archery,Wooiin KIM,KOR,Men,Team,Gold
2016,Rio,Archery,Archery,Seungyun LEE,KOR,Men,Team,Gold
2016,Rio,Archery,Archery,Zach GARRETT,USA,Men,Team,Silver
2016,Rio,Archery,Archery,Brady ELLISON,USA,Men,Team,Silver
2016,Rio,Archery,Archery,Jake KAMINSKI,USA,Men,Team,Silver
2016,Rio,Archery,Archery,Taylor WORTH,AUS,Men,Team,Bronze
2016,Rio,Archery,Archery,Alec POTTS,AUS,Men,Team,Bronze
2016,Rio,Archery,Archery,Ryan TYACK,AUS,Men,Team,Bronze
2016,Rio,Archery,Archery,Bo Bae KI,KOR,Women,Team,Gold
2016,Rio,Archery,Archery,Misun CHOI,KOR,Women,Team,Gold
2016,Rio,Archery,Archery,Hyejin CHANG,KOR,Women,Team,Gold
2016,Rio,Archery,Archery,Ksenia PEROVA,RUS,Women,Team,Silver
2016,Rio,Archery,Archery,Tuiana DASHIDORZHIEVA,RUS,Women,Team,Silver
2016,Rio,Archery,Archery,Inna STEPANOVA,RUS,Women,Team,Silver
2016,Rio,Archery,Archery,Shih-Chia LIN,TPE,Women,Team,Bronze
2016,Rio,Archery,Archery,Ya-Ting TAN,TPE,Women,Team,Bronze
2016,Rio,Archery,Archery,Chien-Ying LE,TPE,Women,Team,Bronze
2016,Rio,Athletics,Athletics,Mohamed FARAH,GBR,Men,10000M,Gold
2016,Rio,Athletics,Athletics,Paul Kipngetich TANUI,KEN,Men,10000M,Silver
2016,Rio,Athletics,Athletics,Tamirat TOLA,ETH,Men,10000M,Bronze
2016,Rio,Athletics,Athletics,Almaz AYANA,ETH,Women,10000M,Gold
2016,Rio,Athletics,Athletics,Vivian Jepkemoi CHERUIYOT,KEN,Women,10000M,Silver
2016,Rio,Athletics,Athletics,Tirunesh DIBABA,ETH,Women,10000M,Bronze
2016,Rio,Athletics,Athletics,Usain BOLT,JAM,Men,100M,Gold
2016,Rio,Athletics,Athletics,Justin GATLIN,USA,Men,100M,Silver
2016,Rio,Athletics,Athletics,Andre DE GRASSE,CAN,Men,100M,Bronze
2016,Rio,Athletics,Athletics,Elaine THOMPSON,JAM,Women,100M,Gold
2016,Rio,Athletics,Athletics,Tori BOWIE,USA,Women,100M,Silver
2016,Rio,Athletics,Athletics,Shelly-Ann FRASER-PRYCE,JAM,Women,100M,Bronze
2016,Rio,Athletics,Athletics,Brianna ROLLINS,USA,Women,100M Hurdles,Gold
2016,Rio,Athletics,Athletics,Nia ALI,USA,Women,100M Hurdles,Silver
2016,Rio,Athletics,Athletics,Kristi CASTLIN,USA,Women,100M Hurdles,Bronze
2016,Rio,Athletics,Athletics,Omar MCLEOD,JAM,Men,110M Hurdles,Gold
2016,Rio,Athletics,Athletics,Orlando ORTEGA,ESP,Men,110M Hurdles,Silver
2016,Rio,Athletics,Athletics,Dimitri BASCOU,FRA,Men,110M Hurdles,Bronze
2016,Rio,Athletics,Athletics,Matthew CENTROWITZ,USA,Men,1500M,Gold
2016,Rio,Athletics,Athletics,Taoufik MAKHLOUFI,ALG,Men,1500M,Silver
2016,Rio,Athletics,Athletics,Nicholas WILLIS,NZL,Men,1500M,Bronze
2016,Rio,Athletics,Athletics,Faith Chepngetich KIPYEGON,KEN,Women,1500M,Gold
2016,Rio,Athletics,Athletics,Genzebe DIBABA,ETH,Women,1500M,Silver
2016,Rio,Athletics,Athletics,Jennifer SIMPSON,USA,Women,1500M,Bronze
2016,Rio,Athletics,Athletics,Usain BOLT,JAM,Men,200M,Gold
2016,Rio,Athletics,Athletics,Andre DE GRASSE,CAN,Men,200M,Silver
2016,Rio,Athletics,Athletics,Christophe LEMAITRE,FRA,Men,200M,Bronze
2016,Rio,Athletics,Athletics,Elaine THOMPSON,JAM,Women,200M,Gold
2016,Rio,Athletics,Athletics,Dafne SCHIPPERS,NED,Women,200M,Silver
2016,Rio,Athletics,Athletics,Tori BOWIE,USA,Women,200M,Bronze
2016,Rio,Athletics,Athletics,Hong LIU,CHN,Women,20KM Race Walk,Gold
2016,Rio,Athletics,Athletics,Maria Guadalupe GONZALEZ,MEX,Women,20KM Race Walk,Silver
2016,Rio,Athletics,Athletics,Xiuzhi LU,CHN,Women,20KM Race Walk,Bronze
2016,Rio,Athletics,Athletics,Zhen WANG,CHN,Men,20KM Walk,Gold
2016,Rio,Athletics,Athletics,Zelin CAI,CHN,Men,20KM Walk,Silver
2016,Rio,Athletics,Athletics,Dane BIRD-SMITH,AUS,Men,20KM Walk,Bronze
2016,Rio,Athletics,Athletics,Conseslus KIPRUTO,KEN,Men,3000M Steeple,Gold
2016,Rio,Athletics,Athletics,Evan JAGER,USA,Men,3000M Steeple,Silver
2016,Rio,Athletics,Athletics,Mahiedine MEKHISSI,FRA,Men,3000M Steeple,Bronze
2016,Rio,Athletics,Athletics,Ruth JEBET,BRN,Women,3000M Steeple,Gold
2016,Rio,Athletics,Athletics,Hyvin Kiyeng JEPKEMOI,KEN,Women,3000M Steeple,Silver
2016,Rio,Athletics,Athletics,Emma COBURN,USA,Women,3000M Steeple,Bronze
2016,Rio,Athletics,Athletics,Wayde VAN NIEKERK,RSA,Men,400M,Gold
2016,Rio,Athletics,Athletics,Kirani JAMES,GRN,Men,400M,Silver
2016,Rio,Athletics,Athletics,Lashawn MERRITT,USA,Men,400M,Bronze
2016,Rio,Athletics,Athletics,Shaunae MILLER,BAH,Women,400M,Gold
2016,Rio,Athletics,Athletics,Allyson FELIX,USA,Women,400M,Silver
2016,Rio,Athletics,Athletics,Shericka JACKSON,JAM,Women,400M,Bronze
2016,Rio,Athletics,Athletics,Kerron CLEMENT,USA,Men,400M Hurdles,Gold
2016,Rio,Athletics,Athletics,Boniface MUCHERU,KEN,Men,400M Hurdles,Silver
2016,Rio,Athletics,Athletics,Yasmani COPELLO,TUR,Men,400M Hurdles,Bronze
2016,Rio,Athletics,Athletics,Dalilah MUHAMMAD,USA,Women,400M Hurdles,Gold
2016,Rio,Athletics,Athletics,Sara Slott PETERSEN,DEN,Women,400M Hurdles,Silver
2016,Rio,Athletics,Athletics,Ashley SPENCER,USA,Women,400M Hurdles,Bronze
2016,Rio,Athletics,Athletics,Asafa Powell,JAM,Men,4X100M Relay,Gold
2016,Rio,Athletics,Athletics,Yohan Blake,JAM,Men,4X100M Relay,Gold
2016,Rio,Athletics,Athletics,Nickel Ashmeade,JAM,Men,4X100M Relay,Gold
2016,Rio,Athletics,Athletics,Usain Bolt,JAM,Men,4X100M Relay,Gold
2016,Rio,Athletics,Athletics,Ryota Yamagata,JPN,Men,4X100M Relay,Silver
2016,Rio,Athletics,Athletics,Shota Iizuka,JPN,Men,4X100M Relay,Silver
2016,Rio,Athletics,Athletics,Yoshihide Kiryu,JPN,Men,4X100M Relay,Silver
2016,Rio,Athletics,Athletics,Asuka Cambridge,JPN,Men,4X100M Relay,Silver
2016,Rio,Athletics,Athletics,Akeem Haynes,CAN,Men,4X100M Relay,Bronze
2016,Rio,Athletics,Athletics,Aaron Brown,CAN,Men,4X100M Relay,Bronze
2016,Rio,Athletics,Athletics,Brendon Rodney,CAN,Men,4X100M Relay,Bronze
2016,Rio,Athletics,Athletics,Andre De Grasse,CAN,Men,4X100M Relay,Bronze
2016,Rio,Athletics,Athletics,Tianna Bartoletta,USA,Women,4X100M Relay,Gold
2016,Rio,Athletics,Athletics,Allyson Felix,USA,Women,4X100M Relay,Gold
2016,Rio,Athletics,Athletics,English Gardner,USA,Women,4X100M Relay,Gold
2016,Rio,Athletics,Athletics,Tori Bowie,USA,Women,4X100M Relay,Gold
2016,Rio,Athletics,Athletics,Christania Williams,JAM,Women,4X100M Relay,Silver
2016,Rio,Athletics,Athletics,Elaine Thompson,JAM,Women,4X100M Relay,Silver
2016,Rio,Athletics,Athletics,Veronica Campbell-Brown,JAM,Women,4X100M Relay,Silver
2016,Rio,Athletics,Athletics,Shelly-Ann Fraser-Pryce,JAM,Women,4X100M Relay,Silver
2016,Rio,Athletics,Athletics,Asha Philip,GBR,Women,4X100M Relay,Bronze
2016,Rio,Athletics,Athletics,Desiree Henry,GBR,Women,4X100M Relay,Bronze
2016,Rio,Athletics,Athletics,Dina Asher-Smith,GBR,Women,4X100M Relay,Bronze
2016,Rio,Athletics,Athletics,Daryll Neita,GBR,Women,4X100M Relay,Bronze
2016,Rio,Athletics,Athletics,Arman Hall,USA,Men,4X400M Relay,Gold
2016,Rio,Athletics,Athletics,Tony McQuay,USA,Men,4X400M Relay,Gold
2016,Rio,Athletics,Athletics,Gil Roberts,USA,Men,4X400M Relay,Gold
2016,Rio,Athletics,Athletics,LaShawn Merritt,USA,Men,4X400M Relay,Gold
2016,Rio,Athletics,Athletics,Peter Matthews,JAM,Men,4X400M Relay,Silver
2016,Rio,Athletics,Athletics,Nathon Allen,JAM,Men,4X400M Relay,Silver
2016,Rio,Athletics,Athletics,Fitzroy Dunkley,JAM,Men,4X400M Relay,Silver
2016,Rio,Athletics,Athletics,Javon Francis,JAM,Men,4X400M Relay,Silver
2016,Rio,Athletics,Athletics,Alonzo Russell,BAH,Men,4X400M Relay,Bronze
2016,Rio,Athletics,Athletics,Michael Mathieu,BAH,Men,4X400M Relay,Bronze
2016,Rio,Athletics,Athletics,Steven Gardiner,BAH,Men,4X400M Relay,Bronze
2016,Rio,Athletics,Athletics,Chris Brown,BAH,Men,4X400M Relay,Bronze
2016,Rio,Athletics,Athletics,Courtney Okolo,USA,Women,4X400M Relay,Gold
2016,Rio,Athletics,Athletics,Natasha Hastings,USA,Women,4X400M Relay,Gold
2016,Rio,Athletics,Athletics,Phyllis Francis,USA,Women,4X400M Relay,Gold
2016,Rio,Athletics,Athletics,Allyson Felix,USA,Women,4X400M Relay,Gold
2016,Rio,Athletics,Athletics,Stephenie Ann McPherson,JAM,Women,4X400M Relay,Silver
2016,Rio,Athletics,Athletics,Anneisha McLaughlin-Whilby,JAM,Women,4X400M Relay,Silver
2016,Rio,Athletics,Athletics,Shericka Jackson,JAM,Women,4X400M Relay,Silver
2016,Rio,Athletics,Athletics,Novlene Williams-Mills,JAM,Women,4X400M Relay,Silver
2016,Rio,Athletics,Athletics,Eilidh Doyle,GBR,Women,4X400M Relay,Bronze
2016,Rio,Athletics,Athletics,Anyika Onuora,GBR,Women,4X400M Relay,Bronze
2016,Rio,Athletics,Athletics,Emily Diamond,GBR,Women,4X400M Relay,Bronze
2016,Rio,Athletics,Athletics,Christine Ohuruogu,GBR,Women,4X400M Relay,Bronze
2016,Rio,Athletics,Athletics,Mohamed FARAH,GBR,Men,5000M,Gold
2016,Rio,Athletics,Athletics,Paul Kipkemoi CHELIMO,USA,Men,5000M,Silver
2016,Rio,Athletics,Athletics,Hagos GEBRHIWET,ETH,Men,5000M,Bronze
2016,Rio,Athletics,Athletics,Vivian Jepkemoi CHERUIYOT,KEN,Women,5000M,Gold
2016,Rio,Athletics,Athletics,Hellen Onsando OBIRI,KEN,Women,5000M,Silver
2016,Rio,Athletics,Athletics,Almaz AYANA,ETH,Women,5000M,Bronze
2016,Rio,Athletics,Athletics,Matej TOTH,SVK,Men,50KM Walk,Gold
2016,Rio,Athletics,Athletics,Jared TALLENT,AUS,Men,50KM Walk,Silver
2016,Rio,Athletics,Athletics,Hirooki ARAI,JPN,Men,50KM Walk,Bronze
2016,Rio,Athletics,Athletics,David Lekuta RUDISHA,KEN,Men,800M,Gold
2016,Rio,Athletics,Athletics,Taoufik MAKHLOUFI,ALG,Men,800M,Silver
2016,Rio,Athletics,Athletics,Clayton MURPHY,USA,Men,800M,Bronze
2016,Rio,Athletics,Athletics,Caster SEMENYA,RSA,Women,800M,Gold
2016,Rio,Athletics,Athletics,Francine NIYONSABA,BDI,Women,800M,Silver
2016,Rio,Athletics,Athletics,Margaret Nyairera WAMBUI,KEN,Women,800M,Bronze
2016,Rio,Athletics,Athletics,Ashton EATON,USA,Men,Decathlon,Gold
2016,Rio,Athletics,Athletics,Kevin MAYER,FRA,Men,Decathlon,Silver
2016,Rio,Athletics,Athletics,Damian WARNER,CAN,Men,Decathlon,Bronze
2016,Rio,Athletics,Athletics,Christoph HARTING,GER,Men,Discus Throw,Gold
2016,Rio,Athletics,Athletics,Piotr MALACHOWSKI,POL,Men,Discus Throw,Silver
2016,Rio,Athletics,Athletics,Daniel JASINSKI,GER,Men,Discus Throw,Bronze
2016,Rio,Athletics,Athletics,Sandra PERKOVIC,CRO,Women,Discus Throw,Gold
2016,Rio,Athletics,Athletics,Melina ROBERT-MICHON,FRA,Women,Discus Throw,Silver
2016,Rio,Athletics,Athletics,Denia CABALLERO,CUB,Women,Discus Throw,Bronze
2016,Rio,Athletics,Athletics,Dilshod NAZAROV,TJK,Men,Hammer Throw,Gold
2016,Rio,Athletics,Athletics,Ivan TSIKHAN,BLR,Men,Hammer Throw,Silver
2016,Rio,Athletics,Athletics,Wojciech NOWICKI,POL,Men,Hammer Throw,Bronze
2016,Rio,Athletics,Athletics,Anita WLODARCZYK,POL,Women,Hammer Throw,Gold
2016,Rio,Athletics,Athletics,Wenxiu ZHANG,CHN,Women,Hammer Throw,Silver
2016,Rio,Athletics,Athletics,Sophie HITCHON,GBR,Women,Hammer Throw,Bronze
2016,Rio,Athletics,Athletics,Nafissatou THIAM,BEL,Women,Heptathlon,Gold
2016,Rio,Athletics,Athletics,Jessica ENNIS HILL,GBR,Women,Heptathlon,Silver
2016,Rio,Athletics,Athletics,Brianne THEISEN EATON,CAN,Women,Heptathlon,Bronze
2016,Rio,Athletics,Athletics,Derek DROUIN,CAN,Men,High Jump,Gold
2016,Rio,Athletics,Athletics,Mutaz Essa BARSHIM,QAT,Men,High Jump,Silver
2016,Rio,Athletics,Athletics,Bohdan BONDARENKO,UKR,Men,High Jump,Bronze
2016,Rio,Athletics,Athletics,Ruth BEITIA,ESP,Women,High Jump,Gold
2016,Rio,Athletics,Athletics,Mirela DEMIREVA,BUL,Women,High Jump,Silver
2016,Rio,Athletics,Athletics,Blanka VLASIC,CRO,Women,High Jump,Bronze
2016,Rio,Athletics,Athletics,Thomas ROHLER,GER,Men,Javelin Throw,Gold
2016,Rio,Athletics,Athletics,Julius YEGO,KEN,Men,Javelin Throw,Silver
2016,Rio,Athletics,Athletics,Keshorn WALCOTT,TTO,Men,Javelin Throw,Bronze
2016,Rio,Athletics,Athletics,Sara KOLAK,CRO,Women,Javelin Throw,Gold
2016,Rio,Athletics,Athletics,Sunette VILJOEN,RSA,Women,Javelin Throw,Silver
2016,Rio,Athletics,Athletics,Barbora SPOTAKOVA,CZE,Women,Javelin Throw,Bronze
2016,Rio,Athletics,Athletics,Jeff HENDERSON,USA,Men,Long Jump,Gold
2016,Rio,Athletics,Athletics,Luvo MANYONGA,RSA,Men,Long Jump,Silver
2016,Rio,Athletics,Athletics,Greg RUTHERFORD,GBR,Men,Long Jump,Bronze
2016,Rio,Athletics,Athletics,Tianna BARTOLETTA,USA,Women,Long Jump,Gold
2016,Rio,Athletics,Athletics,Brittney REESE,USA,Women,Long Jump,Silver
2016,Rio,Athletics,Athletics,Ivana SPANOVIC,SRB,Women,Long Jump,Bronze
2016,Rio,Athletics,Athletics,Eliud Kipchoge ROTICH,KEN,Men,Marathon,Gold
2016,Rio,Athletics,Athletics,Feyisa LILESA,ETH,Men,Marathon,Silver
2016,Rio,Athletics,Athletics,Galen RUPP,USA,Men,Marathon,Bronze
2016,Rio,Athletics,Athletics,Jemima Jelagat SUMGONG,KEN,Women,Marathon,Gold
2016,Rio,Athletics,Athletics,Eunice Jepkirui KIRWA,BRN,Women,Marathon,Silver
2016,Rio,Athletics,Athletics,Mare DIBABA,ETH,Women,Marathon,Bronze
2016,Rio,Athletics,Athletics,Thiago Braz DA SILVA,BRA,Men,Pole Vault,Gold
2016,Rio,Athletics,Athletics,Renaud LAVILLENIE,FRA,Men,Pole Vault,Silver
2016,Rio,Athletics,Athletics,Sam KENDRICKS,USA,Men,Pole Vault,Bronze
2016,Rio,Athletics,Athletics,Ekaterini STEFANIDI,GRE,Women,Pole Vault,Gold
2016,Rio,Athletics,Athletics,Sandi MORRIS,USA,Women,Pole Vault,Silver
2016,Rio,Athletics,Athletics,Eliza MCCARTNEY,NZL,Women,Pole Vault,Bronze
2016,Rio,Athletics,Athletics,Ryan CROUSER,USA,Men,Shot Put,Gold
2016,Rio,Athletics,Athletics,Joe KOVACS,USA,Men,Shot Put,Silver
2016,Rio,Athletics,Athletics,Tomas WALSH,NZL,Men,Shot Put,Bronze
2016,Rio,Athletics,Athletics,Michelle CARTER,USA,Women,Shot Put,Gold
2016,Rio,Athletics,Athletics,Valerie ADAMS,NZL,Women,Shot Put,Silver
2016,Rio,Athletics,Athletics,Anita MARTON,HUN,Women,Shot Put,Bronze
2016,Rio,Athletics,Athletics,Christian TAYLOR,USA,Men,Triple Jump,Gold
2016,Rio,Athletics,Athletics,Will CLAYE,USA,Men,Triple Jump,Silver
2016,Rio,Athletics,Athletics,Bin DONG,CHN,Men,Triple Jump,Bronze
2016,Rio,Athletics,Athletics,Caterine IBARGUEN,COL,Women,Triple Jump,Gold
2016,Rio,Athletics,Athletics,Yulimar ROJAS,VEN,Women,Triple Jump,Silver
2016,Rio,Athletics,Athletics,Olga RYPAKOVA,KAZ,Women,Triple Jump,Bronze
2016,Rio,Badminton,Badminton,Fu HaifengÊ,CHN,Men,Doubles,Gold
2016,Rio,Badminton,Badminton,Zhang NanÊ,CHN,Men,Doubles,Gold
2016,Rio,Badminton,Badminton,Goh V ShemÊ,MYS,Men,Doubles,Silver
2016,Rio,Badminton,Badminton,Tan Wee KiongÊ,MYS,Men,Doubles,Silver
2016,Rio,Badminton,Badminton,Marcus EllisÊ,GBR,Men,Doubles,Bronze
2016,Rio,Badminton,Badminton,Chris Langridge,GBR,Men,Doubles,Bronze
2016,Rio,Badminton,Badminton,Misaki MatsutomoÊ,JPN,Women,Doubles,Gold
2016,Rio,Badminton,Badminton,Ayaka TakahashiÊ,JPN,Women,Doubles,Gold
2016,Rio,Badminton,Badminton,Christinna PedersenÊ,DEN,Women,Doubles,Silver
2016,Rio,Badminton,Badminton,Kamilla Rytter Juhl,DEN,Women,Doubles,Silver
2016,Rio,Badminton,Badminton,Jung Kyung-eun,KOR,Women,Doubles,Bronze
2016,Rio,Badminton,Badminton,Shin Seung-chan,KOR,Women,Doubles,Bronze
2016,Rio,Badminton,Badminton,Tontowi Ahmad,INA,Men,Doubles,Gold
2016,Rio,Badminton,Badminton,Liliyana Natsir,INA,Women,Doubles,Gold
2016,Rio,Badminton,Badminton,Goh Liu Ying,MAS,Women,Doubles,Silver
2016,Rio,Badminton,Badminton,Chan Peng Soon,MAS,Men,Doubles,Silver
2016,Rio,Badminton,Badminton,Zhang Nan,CHN,Men,Doubles,Bronze
2016,Rio,Badminton,Badminton,ÊZhao Yunlei,CHN,Women,Doubles,Bronze
2016,Rio,Badminton,Badminton,Long CHEN,CHN,Men,Singles,Gold
2016,Rio,Badminton,Badminton,Chong Wei LEE,MAS,Men,Singles,Silver
2016,Rio,Badminton,Badminton,Viktor AXELSEN,DEN,Men,Singles,Bronze
2016,Rio,Badminton,Badminton,Carolina MARIN,ESP,Women,Singles,Gold
2016,Rio,Badminton,Badminton,V. Sindhu PUSARLA,IND,Women,Singles,Silver
2016,Rio,Badminton,Badminton,Nozomi OKUHARA,JPN,Women,Singles,Bronze
2016,Rio,Basketball,Basketball,Jimmy Butler,USA,Men,Basketball,Gold
2016,Rio,Basketball,Basketball,Kevin Durant,USA,Men,Basketball,Gold
2016,Rio,Basketball,Basketball,DeAndre Jordan,USA,Men,Basketball,Gold
2016,Rio,Basketball,Basketball,Kyle Lowry,USA,Men,Basketball,Gold
2016,Rio,Basketball,Basketball,Harrison Barnes,USA,Men,Basketball,Gold
2016,Rio,Basketball,Basketball,DeMar DeRozan,USA,Men,Basketball,Gold
2016,Rio,Basketball,Basketball,Kyrie Irving,USA,Men,Basketball,Gold
2016,Rio,Basketball,Basketball,Klay Thompson,USA,Men,Basketball,Gold
2016,Rio,Basketball,Basketball,DeMarcus Cousins,USA,Men,Basketball,Gold
2016,Rio,Basketball,Basketball,Paul George,USA,Men,Basketball,Gold
2016,Rio,Basketball,Basketball,Draymond Green,USA,Men,Basketball,Gold
2016,Rio,Basketball,Basketball,Carmelo Anthony,USA,Men,Basketball,Gold
2016,Rio,Basketball,Basketball,Milo_ Teodosi_,SRB,Men,Basketball,Silver
2016,Rio,Basketball,Basketball,Marko Simonovi_,SRB,Men,Basketball,Silver
2016,Rio,Basketball,Basketball,Bogdan Bogdanovi_,SRB,Men,Basketball,Silver
2016,Rio,Basketball,Basketball,Stefan Markovi_,SRB,Men,Basketball,Silver
2016,Rio,Basketball,Basketball,Nikola Kalini_,SRB,Men,Basketball,Silver
2016,Rio,Basketball,Basketball,Nemanja Nedovi_,SRB,Men,Basketball,Silver
2016,Rio,Basketball,Basketball,Stefan Bir_evi_,SRB,Men,Basketball,Silver
2016,Rio,Basketball,Basketball,Miroslav Raduljica,SRB,Men,Basketball,Silver
2016,Rio,Basketball,Basketball,Nikola Joki_,SRB,Men,Basketball,Silver
2016,Rio,Basketball,Basketball,Vladimir _timac,SRB,Men,Basketball,Silver
2016,Rio,Basketball,Basketball,Stefan Jovi_,SRB,Men,Basketball,Silver
2016,Rio,Basketball,Basketball,Milan Ma_van,SRB,Men,Basketball,Silver
2016,Rio,Basketball,Basketball,Pau Gasol,ESP,Men,Basketball,Bronze
2016,Rio,Basketball,Basketball,Rudy Fern‡ndez,ESP,Men,Basketball,Bronze
2016,Rio,Basketball,Basketball,Sergio Rodr’guez,ESP,Men,Basketball,Bronze
2016,Rio,Basketball,Basketball,Juan Carlos Navarro,ESP,Men,Basketball,Bronze
2016,Rio,Basketball,Basketball,Jos_ Calder—n,ESP,Men,Basketball,Bronze
2016,Rio,Basketball,Basketball,Felipe Reyes,ESP,Men,Basketball,Bronze
2016,Rio,Basketball,Basketball,V’ctor Claver,ESP,Men,Basketball,Bronze
2016,Rio,Basketball,Basketball,Willy Hernang—mez,ESP,Men,Basketball,Bronze
2016,Rio,Basketball,Basketball,çlex Abrines,ESP,Men,Basketball,Bronze
2016,Rio,Basketball,Basketball,Sergio Llull,ESP,Men,Basketball,Bronze
2016,Rio,Basketball,Basketball,Nikola Miroti_,ESP,Men,Basketball,Bronze
2016,Rio,Basketball,Basketball,Ricky Rubio,ESP,Men,Basketball,Bronze
2016,Rio,Basketball,Basketball,Lindsay Whalen,USA,Women,Basketball,Gold
2016,Rio,Basketball,Basketball,Seimone Augustus,USA,Women,Basketball,Gold
2016,Rio,Basketball,Basketball,Sue Bird,USA,Women,Basketball,Gold
2016,Rio,Basketball,Basketball,Maya Moore,USA,Women,Basketball,Gold
2016,Rio,Basketball,Basketball,Angel McCoughtry,USA,Women,Basketball,Gold
2016,Rio,Basketball,Basketball,Breanna Stewart,USA,Women,Basketball,Gold
2016,Rio,Basketball,Basketball,Tamika Catchings,USA,Women,Basketball,Gold
2016,Rio,Basketball,Basketball,Elena Delle Donne,USA,Women,Basketball,Gold
2016,Rio,Basketball,Basketball,Diana Taurasi,USA,Women,Basketball,Gold
2016,Rio,Basketball,Basketball,Sylvia Fowles,USA,Women,Basketball,Gold
2016,Rio,Basketball,Basketball,Tina Charles,USA,Women,Basketball,Gold
2016,Rio,Basketball,Basketball,Brittney Griner,USA,Women,Basketball,Gold
2016,Rio,Basketball,Basketball,Leticia Romero,ESP,Women,Basketball,Silver
